Year,State,Index,M,L,U,Tag,N,Error,Std
2018,Kerala,PrDetPub,0.8547461009080913,0.8503074479781733,0.8591440322514965,All,24557,0.002248509923542192,55.21665819242561
2019,Kerala,PrDetPub,0.8092672834445875,0.8044267478627474,0.8140687824491548,All,25617,0.002454677572998861,62.88147538751183
2020,Kerala,PrDetPub,0.8567188472401742,0.8519316386614965,0.8614581837330653,All,20889,0.0024241242110522045,50.637530644669496
2021,Kerala,PrDetPub,0.7024506217995611,0.6963697878566203,0.7084857351865399,All,21872,0.003091314390126518,67.6132283408472
2019,Kerala,PrevUt,8.720289142575709e-4,4.403900597672224e-4,0.001384083044982699,All,15895,2.341238920821164e-4,3.7213992646452403
2019,Kerala,PrevAsym,6.540216856931781e-4,3.1456432840515884e-4,0.0010695187165775401,All,15895,2.0277935753102032e-4,3.223177887955568
2019,Kerala,PrevSym,7.26690761881309e-5,-0,2.5165146272412706e-4,All,15895,6.761277689508872e-5,1.0747050887474352
2019,Kerala,PrevExCS,1.453381523762618e-4,-0,3.774771940861906e-4,All,15895,9.561543149033572e-5,1.5198072835388863
2019,Kerala,PrAsym,0.75,0.5,0.9285714285714286,All,14,0.11572751247156894,1.620185174601965
2019,Kerala,PrSym,0.08333333333333333,-0,0.21428571428571427,All,14,0.07386710503565985,1.034139470499238
2019,Kerala,PrExCS,0.16666666666666666,-0,0.35714285714285715,All,14,0.09960238411119947,1.3944333775567925
2019,Kerala,TBLikeUt,0.07507739938080496,0.07034743722050224,0.07989336085311317,All,11628,0.0024437388577061357,28.415795437406945
2019,Kerala,PrCSIPub,0.6176470588235294,0.6100660585089651,0.6251651462724127,All,15895,0.003854536303273591,61.26785454053373
2019,Kerala,PrTxiPub,1,1,1,All,3,0,0
2018,Kerala,TxI,0.989566460219152,0.9881848499285374,0.9909004287756075,Pub,20990,7.013456414900159e-4,14.721245014875432
2018,Kerala,TxI,0.9301934398654331,0.9217830109335576,0.9383235211662462,Pri,3567,0.004266612490131209,15.219006752298025
2019,Kerala,TxI,1.0478992812695962,NA,NA,Pub,20731,NA,NA
2019,Kerala,TxI,0.6643471142038477,0.6510437986082686,0.6776504297994269,Pri,4886,0.006755632056346337,33.0080182273082
2020,Kerala,TxI,0.9685963343763969,0.9660259275815825,0.9711108627626285,Pub,17896,0.0013037178064924005,23.331333864988
2020,Kerala,TxI,0.9381891079184764,0.9295021717340461,0.9465419311727364,Pri,2993,0.004401739537892033,13.174406436910855
2021,Kerala,TxI,0,0,0,Pub,15364,0,0
2021,Kerala,TxI,0,0,0,Pri,6508,0,0
2018,Kerala,TxSucc,0.879100778852962,0.8741444418220439,0.8839981118716073,Pub,16948,0.00250421640512521,42.441459634062056
2018,Kerala,TxSucc,0.7032457496136012,0.6921174652241113,0.7143740340030912,Pri,6470,0.005679366451159333,36.745500939000884
2018,Kerala,TxDie,0.040240736370073166,0.03729053575643144,0.04324994099598773,Pub,16948,0.0015095756723509744,25.584288495004312
2018,Kerala,TxDie,0.012364760432766615,0.00973724884080371,0.015146831530139104,Pri,6470,0.0013738489987762375,8.888803022082257
2019,Kerala,TxSucc,0.8890249070106879,0.8847874193700268,0.8932153114553416,Pub,21239,0.0021552749958425295,45.775885636699485
2019,Kerala,TxSucc,0.8382838283828383,0.8256825682568257,0.8505850585058505,Pri,3333,0.006377560878946714,21.256410409529398
2019,Kerala,TxDie,0.049766938179763645,0.04684778002730825,0.05273317952822638,Pub,21239,0.0014921706628482814,31.69221270823465
2019,Kerala,TxDie,0.0318031803180318,0.026102610261026102,0.037803780378037805,Pri,3333,0.003039481083414209,10.130590451019557
2020,Kerala,TxSucc,0.8319462227912933,0.8269617706237424,0.8368849460398756,Pub,21868,0.0025285248934421405,55.29378236979273
2020,Kerala,TxSucc,0.8105325095616358,0.7972933215651662,0.823477493380406,Pri,3399,0.006721666926300628,22.846945882495834
2020,Kerala,TxDie,0.0723888787269069,0.06895920980428023,0.07586427656850192,Pub,21868,0.001752323824412336,38.319817392248964
2020,Kerala,TxDie,0.07208002353633422,0.06354810238305383,0.08090614886731391,Pri,3399,0.004435955081219108,15.077811321063749
2021,Kerala,TxSucc,0.8170773056057866,0.8113698010849909,0.8227283001808319,Pub,17696,0.002906215496108297,51.42838941913242
2021,Kerala,TxSucc,0.7847198641765705,0.7697792869269949,0.799320882852292,Pri,2945,0.007573849185967085,22.304985852673067
2021,Kerala,TxDie,0.07792721518987342,0.07402802893309222,0.08188291139240507,Pub,17696,0.0020150676246205447,35.65863668528516
2021,Kerala,TxDie,0.09813242784380305,0.08760611205432937,0.10899830220713073,Pri,2945,0.005481949216781976,16.14434044342292
2019,Kerala,DrugTime,3.9416666666666674e-4,2.9583333333333333e-4,5.608333333333334e-4,All,34330000,6.760204081632656e-5,2320.778061224491
