Year,State,Index,M,L,U,Tag,N,Error,Std,X
2020,Madhya_Pradesh,TxSucc,0.8269201180535157,0.8249548906885988,0.8288783517267425,Pub,142986,0.3783163179296861,143.05460174908183,NA
2020,Madhya_Pradesh,TxSucc,0.6524843870518275,0.647831604090468,0.657137170013187,Pri,40191,0.476181175295106,95.46334078562762,NA
2020,Madhya_Pradesh,TxDie,0.03205908270739793,0.031149902787685507,0.03297525631880044,Pub,142986,0.1761570263241241,66.61111892821864,NA
2020,Madhya_Pradesh,TxDie,0.02241795426836854,0.02097484511457789,0.023885944614465925,Pri,40191,0.14803847336010284,29.67829885967523,NA
2021,Madhya_Pradesh,TxSucc,0.8384552316869752,0.836240611423671,0.8406698519502794,Pub,106113,0.36803268352649865,119.88661135246974,NA
2021,Madhya_Pradesh,TxSucc,0.6420765027322405,0.6366120218579235,0.6475409836065574,Pri,29646,0.479389473571725,82.54134582433099,NA
2021,Madhya_Pradesh,TxDie,0.036253804906090675,0.03513235890041748,0.037384674827777936,Pub,106113,0.1869210168384545,60.88950330333028,NA
2021,Madhya_Pradesh,TxDie,0.03197733252378061,0.029987182081899752,0.03400121432908318,Pri,29646,0.17593971333511993,30.293324161726723,NA
2018,Madhya_Pradesh,DrugTime,6.740000000000001e-4,6.684015495495496e-4,6.796105945945947e-4,All,82344213.64985162,2.8594502665931222e-6,0.02594771330053769,55500
2019,Madhya_Pradesh,DrugTime,4.8100000000000004e-4,4.763096517412936e-4,4.8570231343283586e-4,All,83575883.57588357,2.3960871662097614e-6,0.021904992124354324,40200
2020,Madhya_Pradesh,DrugTime,3.5299999999999996e-4,3.4901109999999996e-4,0.00035700066666666664,All,84985835.694051,2.038154761904766e-6,0.018789292729065266,30000
2021,Madhya_Pradesh,DrugTime,3.25e-4,3.2120640569395016e-4,3.2880516014234876e-4,All,86461538.46153846,1.938457767448623e-6,0.018024690784050924,28100
