Year,State,Index,M,L,U,Tag,N,Error,Std,X
2018,Maharashtra,PrDetPub,0.6681294778718005,0.6661117524160235,0.6701424332910391,All,209642,0.470884782797826,215.60250530421172,NA
2019,Maharashtra,PrDetPub,0.6339180463430512,0.6319387019019301,0.6358973907841723,All,227348,0.48173224602849707,229.69486533451172,NA
2020,Maharashtra,PrDetPub,0.6620890129951086,0.6597482396493929,0.6644234255436892,All,157213,0.4729980463662313,187.54417273365797,NA
2021,Maharashtra,PrDetPub,0.5507460895307437,0.5485658278993479,0.5529263511621395,All,199976,0.4974181685436689,222.43882009092303,NA
2019,Maharashtra,PrevUt,0.0011664467814343996,8.59886303922037e-4,0.0015048010318635648,All,41866,0.03413335880543374,6.984088927822482,NA
2019,Maharashtra,PrevAsym,6.415457297889198e-4,4.0605742129651745e-4,8.83772034586538e-4,All,41866,0.025320626944558645,5.180899755486823,NA
2019,Maharashtra,PrevSym,2.624505258227399e-4,1.1942865332250514e-4,4.299431519610185e-4,All,41866,0.01619819883642114,3.314343067993257,NA
2019,Maharashtra,PrevExCS,2.624505258227399e-4,1.1942865332250514e-4,4.299431519610185e-4,All,41866,0.01619819883642114,3.314343067993257,NA
2019,Maharashtra,PrAsym,0.55,0.40816326530612246,0.6938775510204082,All,49,0.49749371855331,3.4824560298731697,NA
2019,Maharashtra,PrSym,0.225,0.12244897959183673,0.3469387755102041,All,49,0.4175823272122517,2.9230762904857617,NA
2019,Maharashtra,PrExCS,0.225,0.12244897959183673,0.3469387755102041,All,49,0.4175823272122517,2.9230762904857617,NA
2019,Maharashtra,TBLikeUt,0.03996343215358496,0.03777589134125637,0.04218362282878412,All,30628,0.19587331682516318,34.27950931743352,NA
2019,Maharashtra,PrCSIPub,0.3413793103448276,0.33683657383079346,0.34591315148330387,All,41866,0.4741724125392761,97.02128393433242,NA
2019,Maharashtra,PrTxiPub,0.6,0.3,0.9,All,10,0.4898979485566356,1.5491933384829668,NA
2018,Maharashtra,TxI,0.8801796270382957,0.8784733129622755,0.8818788017248765,Pub,140068,0.32475136825735224,121.54034178240457,NA
2018,Maharashtra,TxI,0.7806508178342484,0.7775749561617846,0.7837266795067123,Pri,69574,0.41380565299300537,109.14903632633899,NA
2019,Maharashtra,TxI,0.9782542325839578,0.9774979184013323,0.9790036081043575,Pub,144120,0.14585228491706795,55.370107142014106,NA
2019,Maharashtra,TxI,0.8528980631518239,0.850483010525304,0.8553011005911472,Pri,83228,0.35420750560044784,102.18625635166296,NA
2020,Maharashtra,TxI,0.9402242311867729,0.9387831567216517,0.9416556984887933,Pub,104089,0.2370709308962504,76.4857840807303,NA
2020,Maharashtra,TxI,0.9577027332279195,0.9559897598072434,0.959396882764852,Pri,53124,0.20126650987109582,46.38920177760269,NA
2021,Maharashtra,TxI,0,0,0,Pub,110136,0,0,NA
2021,Maharashtra,TxI,0,0,0,Pri,89840,0,0,NA
2018,Maharashtra,TxSucc,0.8075790698494412,0.8052783752335955,0.809870949543387,Pub,113444,0.39420187187601297,132.77290203856901,NA
2018,Maharashtra,TxSucc,0.1326311483791799,0.13008925832322907,0.13517303843513068,Pri,68453,0.33917565782172493,88.74030540777638,NA
2018,Maharashtra,TxDie,0.04401290504566129,0.04282289058918938,0.045211734424033,Pub,113444,0.20512379002715142,69.08866451963748,NA
2018,Maharashtra,TxDie,0.0010664251384161396,8.326881217769857e-4,0.0013147707185952404,Pri,68453,0.032638748074034545,8.539446759884132,NA
2019,Maharashtra,TxSucc,0.819542119523853,0.8174566931531038,0.8216199348494535,Pub,131388,0.3845683734398912,139.39635452159627,NA
2019,Maharashtra,TxSucc,0.7995025540012687,0.7962975328013888,0.8027075752011484,Pri,59906,0.40037260164341554,97.99400581723984,NA
2019,Maharashtra,TxDie,0.04536944013151886,0.044250616494657044,0.046495874813529396,Pub,131388,0.20811307991971909,75.43575258043109,NA
2019,Maharashtra,TxDie,0.019246820018028243,0.018161786799318933,0.02034854605548693,Pri,59906,0.1373913386543048,33.62749494861628,NA
2020,Maharashtra,TxSucc,0.8325285562152621,0.8305518680068272,0.8345052444236969,Pub,137098,0.3733962497152231,138.2564850222311,NA
2020,Maharashtra,TxSucc,0.8379629629629629,0.8353019441729119,0.840623981753014,Pri,73656,0.36848478349220193,100.00543966686494,NA
2020,Maharashtra,TxDie,0.0446177187121621,0.04353090490014442,0.04571182657660943,Pub,137098,0.20646301821169932,76.44653958576349,NA
