State,prv0_m,prv0_l,prv0_u,adr_m,adr_l,adr_u,p_pub_m,p_pub_l,p_pub_u,p_ppm_m,p_ppm_l,p_ppm_u,r_sym_m,r_sym_l,r_sym_u,r_aware_m,r_aware_l,r_aware_u,r_acf_m,r_acf_l,r_acf_u,r_det_all_m,r_det_all_l,r_det_all_u,r_sc_m,r_sc_l,r_sc_u,txi_pri_m,txi_pri_l,txi_pri_u,ppv_pri_m,ppv_pri_l,ppv_pri_u,dur_pri_m,dur_pri_l,dur_pri_u,p_pri_on_pub_m,p_pri_on_pub_l,p_pri_on_pub_u,ra_m,ra_l,ra_u,rs_m,rs_l,rs_u,rc_m,rc_l,rc_u,r_det_m,r_det_l,r_det_u,a0_m,a0_l,a0_u,c0_m,c0_l,c0_u,pr_a_m,pr_a_l,pr_a_u,pr_s_m,pr_s_l,pr_s_u,pr_c_m,pr_c_l,pr_c_u,prv_a_m,prv_a_l,prv_a_u,prv_s_m,prv_s_l,prv_s_u,prv_c_m,prv_c_l,prv_c_u,prv_t_pub_m,prv_t_pub_l,prv_t_pub_u,prv_t_eu_m,prv_t_eu_l,prv_t_eu_u,prv_t_ei_m,prv_t_ei_l,prv_t_ei_u,prv_t_pri_m,prv_t_pri_l,prv_t_pri_u,tbps_pub_m,tbps_pub_l,tbps_pub_u,tbps_pri_m,tbps_pri_l,tbps_pri_u,drug_pri_m,drug_pri_l,drug_pri_u,det_pub_m,det_pub_l,det_pub_u,det_eng_m,det_eng_l,det_eng_u,det_pri_m,det_pri_l,det_pri_u,scale_dur_m,scale_dur_l,scale_dur_u,r_death_a_m,r_death_a_l,r_death_a_u,r_death_s_m,r_death_s_l,r_death_s_u,ppv_pub_m,ppv_pub_l,ppv_pub_u,ppv_eng_m,ppv_eng_l,ppv_eng_u,sens_acf_m,sens_acf_l,sens_acf_u,spec_acf_m,spec_acf_l,spec_acf_u,dur_pub_m,dur_pub_l,dur_pub_u
Himachal_Pradesh,0.0010966759243638041,6.66696139746306e-4,0.0016387142078388148,0.09224140053724955,0.08484592368790125,0.0986947479170157,0.8800783146292875,0.812279775519558,0.9135831277334473,0.7212210185600547,0.40561996342239665,0.9852622527849737,2.654129545117503,1.49499979022622,4.531017751511451,31.07670270710763,6.058568312032512,128.8914136645525,0.013391536489667077,0.01254138172149958,0.014225967508152686,6.671821428647159,2.8141721201285925,15.352040314524249,0.19840067544940604,0.10378516684522547,0.29402020055107075,0.7313375270867205,0.5088147310532037,0.9856363560477929,0.5418547333258993,0.14745114338413146,0.8373512167501757,1.0255355258020784,0.43753236918022087,1.4772062019229841,0.4784534117013718,0.10616292184492045,0.8294194556471117,0.20509644369423954,0.11042520392518175,0.30074412170527165,0.32509644369423957,0.23042520392518173,0.42074412170527165,0.32509644369423957,0.23042520392518173,0.42074412170527165,7.059265238894831,2.9727228426198997,16.28156213119149,12.86577113639455,2.161264779688677,54.32524309536568,5.308581287973856,0.7257933782406232,21.46398819010197,0.6391343897041484,0.4315561232089687,0.8277051941794905,0.09138273733742985,0.013497935109998228,0.2417656187137306,0.26948287295842177,0.10730189185348236,0.4652584814509621,7.017497071725497e-4,3.810490739240633e-4,0.0011396111132975536,1.0004491475472159e-4,1.3145753561397186e-5,2.790163898496921e-4,2.9488130243652394e-4,1.05645740814749e-4,5.802089459541775e-4,9.303983988408823e-4,9.229857889326144e-4,9.381566307364597e-4,1.4169815527449365e-4,3.13173885008711e-5,2.46573983824849e-4,7.736780522105946e-5,2.2437030661750474e-5,1.56159532869586e-4,7.26815506177639e-5,4.7066618690439464e-6,1.543609081735595e-4,9.303983988408823e-4,9.229857889326144e-4,9.381566307364597e-4,2.9174751111331814e-4,1.7864785544338923e-4,4.0721414561327776e-4,1.5004935583882133e-4,8.737372569604475e-5,2.1585371283835926e-4,0.8800783146292875,0.812279775519558,0.9135831277334473,0.08210610825365154,0.07570521249342967,0.08635895513672087,0.03781557711706086,0.0012704576933185213,0.1113888899029918,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Jammu_and_Kashmir,0.0015967411051649864,9.795549445485092e-4,0.002391037236118508,0.09781846048027311,0.0932520781729998,0.09992162582996872,0.8004948348094421,0.6406324760580024,0.8984596384268476,0.48535074437011994,0.18869969081453372,0.9271256626849026,0.8056231931850135,0.43376977794515836,1.3997811510981295,9.578187440649014,1.7795269370599698,42.609898149246945,0.003916879241123053,0.003573940127191332,0.004236471271935782,1.8169806048575574,0.7762393017054967,4.252975840202283,0.19806726912145117,0.10451681303779395,0.29468786258761526,0.7449012139309249,0.5126341193364744,0.9864174498562666,0.5045904220563626,0.13567769700232155,0.8340591293184008,0.8312293671847537,0.21328685761882618,1.461301341807728,0.3702987156364469,0.044486327773044336,0.76806895429373,0.2000257087420127,0.10649000319660933,0.29671033245621253,0.3200257087420127,0.2264900031966093,0.4167103324562126,0.3200257087420127,0.2264900031966093,0.4167103324562126,2.1315348347619696,0.8993425270393555,4.998340860780977,13.33670214156926,2.18624742545976,60.43362723241707,5.517101991699877,0.7058220160666795,24.979205358031987,0.6417590480171802,0.442592284720002,0.8266133035754407,0.09273319568975431,0.01166131875482492,0.23706173207773704,0.26550775629306544,0.10395752718106087,0.4575704573512562,0.0010255352359749498,5.639888719579417e-4,0.0016912343741386346,1.4815226387214e-4,1.68025686473872e-5,4.068828471826673e-4,4.2305360531788723e-4,1.5169363390656976e-4,8.291623808474665e-4,3.3679094324551946e-4,3.335967166330307e-4,0.00033999680565121953,3.894474290723197e-5,4.663408478665521e-6,8.091600159773518e-5,5.134484191302832e-5,1.1196623409047523e-5,1.58657599898908e-4,1.391183805472797e-4,3.0220830592470218e-5,2.1561820200786803e-4,3.3679094324551946e-4,3.335967166330307e-4,0.00033999680565121953,2.294079653675396e-4,1.5986714996915375e-4,3.031158612880665e-4,1.9046322246030775e-4,1.270950522430325e-4,2.529604523661815e-4,0.8004948348094421,0.6406324760580024,0.8984596384268476,0.08390251200796577,0.06723766968452768,0.09461159551918076,0.11560265318259222,0.007359865847331573,0.29211481824255797,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Jharkhand,0.0026405857455082163,0.001855764556128225,0.0035342439939432843,0.02063316820493199,0.016711168352018572,0.024511354928872495,0.6656401258314698,0.5760188148554777,0.7163809332311656,0.7935874722185082,0.5302229840523004,0.9887068115784322,0.8216429557317352,0.555535201108949,1.2116971555997724,1.8907895503885686,1.0194896831255968,3.4107701706763076,0.00524700396601892,0.004872786959050952,0.005613178691988822,9.306741545818163,2.514992618518294,29.731269355945834,0.2007936066345692,0.10454640134538863,0.295738206469303,0.73108567429903,0.5111729556999435,0.9843623408428142,0.5423368003762419,0.1497494416209327,0.8349669556145093,1.084615696963456,0.5301254330856696,1.480919129868342,0.5001388708026189,0.17485694358972725,0.8164104528541208,0.20341710861757867,0.10716029477791827,0.29843420502135953,0.32341710861757866,0.22716029477791827,0.4184342050213596,0.32341710861757866,0.22716029477791827,0.4184342050213596,9.841890833698857,2.6577727017207367,31.34039732663762,2.7921481836286253,1.374727166988177,5.29421571754369,0.29302764435300815,0.051998687973648976,0.8045258041774873,0.668760623077405,0.5284011126647283,0.7981960171083399,0.26140328273358,0.14615561089618123,0.39690111478826395,0.06983609418901496,0.01458205901410634,0.1600677435281489,0.0017653740291772822,0.0011526537563474057,0.0025027590229486116,6.903946249808881e-4,3.53548508264906e-4,0.001158677713487428,1.848170913500382e-4,3.840635164089172e-5,4.4790080479207266e-4,4.7650597877422617e-4,4.7399843698475025e-4,4.789809277875037e-4,0.00034416511189415703,1.2058355479480501e-4,5.622850071488123e-4,1.6307591039829602e-4,6.0359245279816575e-5,2.779042182397345e-4,1.0551285038653523e-4,7.428458515656504e-6,2.2547704204502677e-4,4.7650597877422617e-4,4.7399843698475025e-4,4.789809277875037e-4,6.127538726789944e-4,3.969704250459205e-4,8.31320770104679e-4,2.6858876078483297e-4,1.9989456412020277e-4,3.3709286014493395e-4,0.6656401258314698,0.5760188148554777,0.7163809332311656,0.26058034254187873,0.22521265553916978,0.28042996929454717,0.07377953162665148,0.0031900626072025413,0.1992351440991249,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Karnataka,0.004474060894977505,0.003421543520184318,0.005601349549235511,0.08137253511049605,0.07819844905157028,0.08450000744156765,0.7351067211352332,0.639292119916092,0.7810800425365134,0.7891678450084324,0.4910164697541035,0.9891769374815091,0.6986768639847379,0.42293471543351524,1.109564666964329,0.8509252806303435,0.4992414219494961,1.401038852699235,0.003413461034853698,0.00314867510702934,0.0036929564529635437,1.211452560593728,0.6029101199328863,2.4260096708422814,0.20393853330847825,0.10611955609061412,0.2957884016587149,0.7302568277931295,0.5096155377326765,0.9845242385701691,0.5541529744470866,0.14580693461017993,0.8391656751602693,1.1443533942004664,0.671108163253938,1.4817480365729934,0.19028334844737682,0.017169644932092346,0.5256706907105685,0.2056452638259051,0.10777089488222215,0.29752400874824086,0.3256452638259051,0.22777089488222216,0.41752400874824086,0.3256452638259051,0.22777089488222216,0.41752400874824086,1.3255033179482514,0.652623086620058,2.6780277552833933,1.6713661268502757,0.8083233712421097,3.1362351470076053,0.6517078130751294,0.23419682228937186,1.3500253597042082,0.49215008627398227,0.34808748286826086,0.6386504221769377,0.3158249109179385,0.18961830512356062,0.46049680358213085,0.19202500280807921,0.08938544778062439,0.320200068563117,0.002202964735099833,0.001414314813089612,0.0031651593977562423,0.0014112539983500549,8.153266697127505e-4,0.0021802351718310394,8.598421615276125e-4,3.831578583089353e-4,0.0014987414238366089,4.437647530501878e-4,4.4201032535787503e-4,4.4551547002231323e-4,7.3249203149332e-5,6.648854627075382e-6,2.018712438057213e-4,1.3378750852255248e-4,7.343613587609406e-5,2.0908586363324475e-4,6.180489602128616e-5,3.518673755055999e-6,1.474326772311195e-4,4.437647530501878e-4,4.4201032535787503e-4,4.4551547002231323e-4,2.688416076931719e-4,1.761269460911205e-4,4.081028487560271e-4,1.9559240454383872e-4,1.3448107157408e-4,2.61083422382943e-4,0.7351067211352332,0.639292119916092,0.7810800425365134,0.2038843044828902,0.17722001646587024,0.2168322126406657,0.06100897438187653,0.002368034740992075,0.1844635332892007,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Kerala,9.722967053563751e-4,5.401696157107161e-4,0.0015080590419874723,0.06561523616726703,0.059846338900971595,0.07139158915805159,0.7514553290971194,0.649610583681141,0.8010149344447899,0.764148915658481,0.45407014423192155,0.9867825433874248,1.066295544312122,0.5403414357631596,2.0349969038862703,9.459442075059147,1.659166956421126,39.54224863764077,0.0020855958280330215,0.0019460528913962526,0.002217903666538772,4.334096338069661,1.1909359597802047,14.210549048000681,0.19949520032403795,0.1049649267356958,0.29475441449599366,0.7301056514523746,0.5097553526545899,0.9831116775624114,0.535327844701791,0.13912804058154932,0.8369993710270913,1.0909272175118612,0.5923443191106742,1.4858766301088147,0.22606459057462064,0.015383381219337215,0.6110131293982669,0.20053799823805446,0.10597968441638389,0.29585652221978576,0.32053799823805446,0.2259796844163839,0.4158565222197858,0.32053799823805446,0.2259796844163839,0.4158565222197858,4.548435136426083,1.2511331619730843,14.822029593856085,10.500441252286956,1.4692148854243807,44.69722573811687,3.027527431612702,0.23580603921209897,14.650599799750204,0.671342154319143,0.4136119582484084,0.8781484864077859,0.13105410992825414,0.016349988673650725,0.333651276336191,0.1976037357526029,0.043501161357741326,0.4264335677440106,6.53371069761842e-4,3.105812056986763e-4,0.001125435941266367,1.2746658049522883e-4,1.5392707392541477e-5,3.5765584742293853e-4,1.914590550992968e-4,3.8313711535393855e-5,4.524679843656474e-4,2.606304521781239e-4,2.587536686951635e-4,2.624888996273457e-4,5.0257743347957295e-5,3.4214810160556864e-6,1.3599696224601428e-4,7.946242718829471e-5,3.803417435489207e-5,1.308422950147445e-4,4.192272844554886e-5,2.5382021097928326e-6,9.740978171720979e-5,2.606304521781239e-4,2.587536686951635e-4,2.624888996273457e-4,1.716428989817978e-4,1.0721846346520826e-4,2.639631675509708e-4,1.2138515563384066e-4,8.284611196954392e-5,1.6355785912290676e-4,0.7514553290971194,0.649610583681141,0.8010149344447899,0.18390890525633852,0.1590749464076548,0.19681812747484795,0.06463576564654201,0.002635431092317561,0.19100352034726997,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Madhya_Pradesh,0.0012321716162440276,9.192780156289513e-4,0.001593842959371373,0.030577375196008512,0.028127570817977596,0.03292235650828504,0.6978731180183585,0.6417746596732832,0.7221234555638146,0.8919457699846557,0.6881913007298589,0.9963117598127482,1.6343262886736012,1.200442274907755,2.2222475970430566,8.555721761534555,4.496670267477419,15.813892406301129,0.010476132098760449,0.010107052955564086,0.01082069842328192,25.141778460601802,8.762880967122312,66.06486924948798,0.2000223532360735,0.10663405811108098,0.2943105276534213,0.7270527812236875,0.509107385337553,0.983724405028241,0.5567312510966956,0.1555362799413036,0.8376127859078659,1.291036343116777,0.9401632297206687,1.4913929710701286,0.13783639262477798,0.010492302080734511,0.39094619865768093,0.20526041928545372,0.11188676103455895,0.2995613455937124,0.32526041928545374,0.23188676103455896,0.41956134559371244,0.32526041928545374,0.23188676103455896,0.41956134559371244,27.223248402455177,9.460063460073545,72.49155703477523,5.549188659314201,2.7021690750110023,10.827527170023844,0.4391708849866474,0.10327836050462476,1.1287533678736947,0.7817059037052275,0.6701385930699577,0.872823134187618,0.15624982100596685,0.07990764179095065,0.2539517176490644,0.06204427528880567,0.01811774902483933,0.13094404718758978,9.632874233816628e-4,6.95764944377137e-4,0.0012766651435363323,1.924539372897707e-4,9.30162847061744e-5,3.271252781549892e-4,7.643025557258652e-5,2.210973702504742e-5,1.6635405142362476e-4,6.526800726567603e-4,6.504903999281447e-4,6.548778542918878e-4,1.2014515693157103e-4,9.159005150127881e-6,3.4154031147927855e-4,2.8677861571487477e-4,2.0549339834367424e-4,3.727487943233068e-4,5.269828672591071e-5,2.019319023366351e-6,1.4692235740064276e-4,6.526800726567603e-4,6.504903999281447e-4,6.548778542918878e-4,4.596220593723595e-4,3.3246239487709755e-4,6.758789451806797e-4,3.3947690244078607e-4,2.625703923489455e-4,4.2583620351042224e-4,0.6978731180183585,0.6417746596732832,0.7221234555638146,0.2676944488660384,0.2462228609159477,0.27705132739598454,0.03443243311560311,0.0010267589993353259,0.11170607626578663,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Maharashtra,5.712905378506724e-4,4.106362297955533e-4,7.546724451857409e-4,0.06890973966955863,0.0668709131592141,0.07087054920999153,0.586792987014427,0.5239611326646838,0.6156758153052306,0.8874189372890874,0.6842241953288785,0.9955142660666568,4.04173148510073,2.663232248290787,6.03818540186967,11.343758107420408,6.002733599291056,21.89458750720636,0.008625326409760112,0.008432962966609062,0.008798693871118625,11.175948066981208,5.75563669456455,20.770850014336908,0.20029149790530096,0.10569261022984183,0.2943365376963477,0.7262407830292127,0.5111159733579317,0.9824652267343115,0.5475720773056362,0.14750627136768624,0.8374281499867159,1.2769322455773395,0.9509286148615693,1.4894408624924023,0.13552975271554232,0.014826292133808396,0.3370793873115704,0.20460416111018104,0.11002212561796387,0.29861003992420987,0.32460416111018103,0.23002212561796387,0.41861003992420986,0.32460416111018103,0.23002212561796387,0.41861003992420986,12.513058389704954,6.444295205762762,23.186575288298695,2.991238187511387,1.3835692506988342,6.110997709571244,1.1044443397522665,0.40684549545594645,2.497313388573724,0.5746291009116966,0.4313074893763107,0.7116566016132087,0.21373852840234614,0.10950657877127203,0.3379663332881337,0.2116323706859573,0.10954262534661946,0.3386805621823729,3.284423173248029e-4,2.1324122548921674e-4,4.7385170483449726e-4,1.2194345350870476e-4,5.7090573760031e-5,2.0711450600490578e-4,1.2090476701715864e-4,5.826126059501584e-5,2.1297166613749578e-4,4.7506175433658537e-4,4.737425293466483e-4,4.76407830216764e-4,1.3005378261598456e-4,1.4175404353588638e-5,3.2336171528026377e-4,3.1079581278407805e-4,2.267024748829605e-4,4.127008148912413e-4,6.231266644407821e-5,2.8842786839129066e-6,1.667896509323098e-4,4.7506175433658537e-4,4.737425293466483e-4,4.76407830216764e-4,5.031622618441444e-4,3.708858078321225e-4,6.904960220534019e-4,3.7310847922815714e-4,2.8374584608330554e-4,4.7074452421790253e-4,0.586792987014427,0.5239611326646838,0.6156758153052306,0.3646267031782888,0.32564412952233607,0.38261663884276936,0.04858030980728421,0.0017195720068179667,0.15008420184399054,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Manipur,0.002127336140274899,0.0014943263721227907,0.0028451381616939383,0.09919720526049366,0.09694344036548036,0.09997504777262022,0.6475018691852696,0.488768501810435,0.748406885605428,0.6314280893838994,0.3088492161321393,0.9613380704428316,0.6192739764805681,0.38635119837505427,0.9761630172851494,1.6911901842759922,0.7906871166185435,3.483685817231157,0.003275932081301386,0.002804500074152974,0.0037921684214006195,1.4683475822788352,0.7019504276177035,3.0325922065389532,0.20171018410996897,0.10504790124268795,0.2955522996427775,0.7427924904336602,0.5121704515634704,0.9865791864464858,0.5211977699073523,0.14772437020840098,0.8324052797436804,0.915935515327342,0.383189095984938,1.4655497987628419,0.23501254615624967,0.018601476932427335,0.6346754521687263,0.20334815015061966,0.10667057933288535,0.2970764473743148,0.3233481501506197,0.22667057933288537,0.4170764473743148,0.3233481501506197,0.22667057933288537,0.4170764473743148,1.676147130338338,0.7973049203304083,3.467313337778867,3.278099854233998,1.379683137497298,7.106614153807804,1.117795010842684,0.3623481791554943,2.715650548277035,0.5922149556628348,0.4381343821094791,0.7347213220383695,0.20605425436035912,0.09519977834416722,0.3442117958660091,0.2017307899768061,0.09576238847462917,0.3358048322347642,0.0012592976017169067,7.994583576029925e-4,0.0018176695647499355,4.3876259277703615e-4,1.8803718277415e-4,7.987741252059818e-4,4.292759457809464e-4,1.87922786770543e-4,7.74223647125196e-4,2.504481162565208e-4,2.4328408747679848e-4,2.5761219781260825e-4,4.975908191234006e-5,4.001121222534236e-6,1.336612360060638e-4,9.791310607436526e-5,3.640449564151839e-5,2.0756672598870902e-4,1.2389853373144828e-4,1.8454669964976352e-5,2.174383923119385e-4,2.504481162565208e-4,2.4328408747679848e-4,2.5761219781260825e-4,2.7157072171815443e-4,1.8989355099999875e-4,3.68662654708454e-4,2.2181163980581397e-4,1.57199593226871e-4,2.85541046611177e-4,0.6475018691852696,0.488768501810435,0.748406885605428,0.21015255917114828,0.157923834383934,0.2455487424607184,0.14234557164358208,0.00990655282379016,0.35347588428817994,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Meghalaya,0.0022080571618535664,0.0015592007898912468,0.002974507076424498,0.0912815505640677,0.0792076092837287,0.09949980891586709,0.8058549288058844,0.7028625635415785,0.8628545687076556,0.6869830359671165,0.3726244254986053,0.9810111803826971,1.0269412818852388,0.6616826696404203,1.5772037033163309,3.0529855374056254,1.417763794509044,6.349435090108473,0.0025985856341120576,0.002236286006881086,0.0030060685409397264,2.8075021200526225,1.316003938409976,5.900304972850581,0.1990903228034552,0.10562994442013303,0.2935381153055754,0.7374418168191612,0.5116816411839794,0.9874613175577643,0.5347773317333182,0.1504801611893679,0.8358253932475713,1.0260579159042753,0.5148983121979346,1.4764962533799255,0.2146395526159805,0.020253391646628194,0.5704914431315098,0.20038961562051125,0.10689320342946518,0.29484792719742514,0.32038961562051127,0.2268932034294652,0.4148479271974252,0.32038961562051127,0.2268932034294652,0.4148479271974252,3.2193922798719736,1.50922982551779,6.827541711798325,3.3764206835271104,1.3716662581163948,7.464894682849977,1.1480609460881297,0.3508228476476108,2.774933966879125,0.5947398791155919,0.43454992735046605,0.7467040645591128,0.20309016387549608,0.09284103586031868,0.34062498761169246,0.202169957008912,0.09270733773272827,0.3456894728209776,0.0013123230856406387,8.22001933558488e-4,0.001901158625656052,4.4901668148810347e-4,1.8718452579987775e-4,8.201191663666973e-4,4.4671739472481513e-4,1.829077141676985e-4,8.16821894183669e-4,5.491848711192961e-4,5.408350141657195e-4,5.578904765566767e-4,6.860444318767223e-5,6.3466449439594965e-6,1.826611109178998e-4,1.2616341749397336e-4,5.728542621389694e-5,2.2805625526912103e-4,9.727653519658106e-5,7.052298293793165e-6,1.903854759626875e-4,5.491848711192961e-4,5.408350141657195e-4,5.578904765566767e-4,2.920443958782283e-4,1.9780101537380322e-4,4.1244182201954476e-4,2.23439952690555e-4,0.00015938232450314448,2.876190049182615e-4,0.8058549288058844,0.7028625635415785,0.8628545687076556,0.1261653402292898,0.11011204621399454,0.13695694415328313,0.06797973096482578,0.0026096432683567223,0.18653192504159924,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Nagaland,0.0023690375568248137,0.0016862108601867936,0.00315928570259541,0.08836236607628235,0.07512047490984441,0.09847649637145472,0.7916046756463466,0.7238816369542864,0.824148365859827,0.8259596494187986,0.560786900519355,0.9917410428116662,1.2803385373981542,0.845290655167204,1.941763988337872,3.7692699971630295,1.8458769058695057,7.436580549837633,0.003630777697799676,0.003103641320519057,0.00419645624265162,3.5409781775055467,1.7212607880615756,7.25522106910887,0.19828448557420844,0.10528382961321181,0.2944893428936349,0.7289267007214757,0.5085655214132353,0.9851827696012884,0.549780899532551,0.15467912168727346,0.8363473295588105,1.2002346735477278,0.7679632464535463,1.4858147161307413,0.18185798078876764,0.014876745126302306,0.49771931829472615,0.2000998744231083,0.10705036869088852,0.29634573398361164,0.3200998744231083,0.22705036869088852,0.4163457339836117,0.3200998744231083,0.22705036869088852,0.4163457339836117,3.709078832072895,1.7991476652981555,7.6062435905011325,3.283066619855732,1.3844983868606715,6.946458695986312,1.1332310371610865,0.35147926552854136,2.6986664741267568,0.5917739136598167,0.4400542751495802,0.7326798119910006,0.2050369171333019,0.09651488160986214,0.34167910141372576,0.2031891692068814,0.09378426480812804,0.3413623550853518,0.0014025753636396907,8.972330281854786e-4,0.0020208431157646696,4.8552179722433645e-4,2.190934923257425e-4,8.620145597633892e-4,4.809403959607774e-4,2.0599354290579952e-4,8.630039618457459e-4,7.617318801441132e-4,7.485912780158373e-4,7.749043795926087e-4,9.451399397535647e-5,7.683321620990518e-6,2.5780619589947006e-4,1.696989133835098e-4,9.779541369908867e-5,2.457570702555375e-4,5.872367893257696e-5,3.1690649956375236e-6,1.4693815237111477e-4,7.617318801441132e-4,7.485912780158373e-4,7.749043795926087e-4,3.229365862914454e-4,2.1331573532972598e-4,4.952832476591228e-4,2.2842259231608725e-4,1.6782397869515676e-4,2.926284364298165e-4,0.7916046756463466,0.7238816369542864,0.824148365859827,0.16892607987992678,0.15370109537737603,0.1788807279560362,0.03946924447372656,0.0014722873497137003,0.12141711843123593,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
Odisha,6.942862588634178e-4,4.698599195660488e-4,9.747736121925112e-4,0.04703864296781288,0.04280265566260351,0.0509810811781851,0.8637714944776218,0.7917310853334897,0.8977401909862442,0.7438641613078503,0.4282605941720096,0.9858931869027141,1.7887396068285732,1.1932047049158596,2.712497421348643,22.679167718724507,5.958013144980774,72.03925189786868,0.011701660741917141,0.011339363301223357,0.012040147540681282,10.66984768105599,3.9967472636344996,26.576636604069904,0.20041317138822864,0.1043162516660766,0.29484964233724914,0.7292297297990359,0.5114030582814354,0.9836543541287623,0.5422744313523419,0.14539134990740465,0.8356553655427844,1.0917771781372618,0.5744244037573828,1.4812105595110425,0.23616610801985,0.023787791851675334,0.6094641118161825,0.2062640017591872,0.11023855052869642,0.3005551323425211,0.3262640017591872,0.2302385505286964,0.42055513234252123,0.3262640017591872,0.2302385505286964,0.42055513234252123,11.224626565957612,4.175022475697855,27.85584583298273,13.316389170105738,3.331343139491867,43.23357287647905,2.532888508263076,0.4162799907144594,9.156942807855533,0.7656281930602757,0.6144296152843663,0.8931883146277333,0.08766023325606584,0.019098627307934816,0.1979603147932023,0.14671157368365842,0.05010795720121403,0.2779790223666745,5.312727186400235e-4,3.377792070206715e-4,7.618521474997768e-4,6.107479164069273e-5,1.2308388576756932e-5,1.487645606664025e-4,1.0193874858269873e-4,3.245644575894087e-5,2.1570330793545077e-4,4.920562524570355e-4,4.8984427242667e-4,4.942204694697217e-4,4.1546278864842064e-5,4.195580477845989e-6,1.0760705539220401e-4,6.328247421376112e-5,2.9011654185864473e-5,1.078290274236635e-4,3.909147664526752e-5,2.5299906600318225e-6,8.733859423033005e-5,4.920562524570355e-4,4.8984427242667e-4,4.942204694697217e-4,1.439202297238669e-4,9.08387162501693e-5,2.1722496097169105e-4,1.0237395085902648e-4,6.749219087480358e-5,1.395361076344525e-4,0.8637714944776218,0.7917310853334897,0.8977401909862442,0.09702722754495023,0.08897646026462007,0.10129786203023537,0.039201277977428006,0.0014397579096291958,0.11891108247647605,1,1,1,0,0,0,0.12,0.12,0.12,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.5,0.5,0.995,0.995,0.995,0.5,0.5,0.5
