ppm,dur_pri,ppv_pri,p_pri_on_pub,p_under,tp_pri_drug,tp_pri_drug_time,tp_pri_txi,Region,Pop
0.21287785750868984,0.5887734641003097,0.6182342505868315,0.468838180035645,0.4185717625928882,132197.7547175519,77834.5299913361,146854.61924303108,Central,110956000
0.24139111817877157,0.4965840489445648,0.485727298642434,0.13753049707367118,0.3335557608421634,97504.40408976634,48419.131772823144,100852.5723809476,Central,110956000
0.32994416439012336,0.7628056405480499,0.6192404638748116,0.2168388689185492,0.28240827368518745,87325.64499647524,66612.49456780791,94054.76690404552,Central,110956000
0.22986693980386125,0.5306489497799244,0.5703600316165804,0.20491465988778296,0.37964720814802067,118458.6804890501,62859.97439383005,124314.26863572476,Central,110956000
0.33264503804057016,0.7712073232989753,0.7467447896446622,0.1543324024558342,0.31059129201038094,106707.718405331,82293.77388671612,112482.32567986604,Central,110956000
0.36920302830368534,0.9364879322371112,0.7077465880312993,0.1248671013828573,0.27075039599446016,91990.3779845467,86147.87886445841,96436.21396958362,Central,110956000
0.3292780226530644,0.8813200679710438,0.7016579784129818,0.5735221469577945,0.3051211570984428,87149.15885610985,76806.30260668602,107438.7839517689,Central,110956000
0.17606756754183195,0.3640747022229407,0.610669764710228,0.2445544645415468,0.4745844095388757,166856.56695146504,60748.254926796806,174364.3669938365,Central,110956000
0.2511678732301596,0.5500861035598629,0.6414717879717021,0.00388181602724347,0.37308588442705376,128158.17130880464,70498.02909461776,128283.24586688416,Central,110956000
0.4194042948140173,0.9133413293289236,0.7382418512481633,0.09271945437954177,0.23694326436861973,85162.3603782711,77782.30343667898,88608.05631554092,Central,110956000
0.3455834848395308,0.8080471355664176,0.5428908729112687,0.3934242818258977,0.24908209232157932,68494.90029634521,55347.10798536911,79272.9206561282,Central,110956000
0.4577152493749255,0.9706714815638232,0.4705331844392465,0.13533455162835145,0.15572973818781352,48616.46326561951,47190.61442643207,51826.86206896851,Central,110956000
0.2694341289803783,0.7258775040876246,0.7050307344848454,0.1489620099859046,0.3684409962005064,125605.1408475441,91173.94613898986,130857.1514288795,Central,110956000
0.13140343110190275,0.3357386663749763,0.4899101264551028,0.23332781950757028,0.5142347629838016,181813.27789418455,61041.74744945649,187564.00453848104,Central,110956000
0.18736674198789963,0.4945480192522985,0.6295737217776991,0.18674374541743388,0.45993165384802953,162930.31818284275,80576.86613347165,168837.88261673896,Central,110956000
0.3801473410102388,0.86607861514377,0.5935880700548705,0.24035112625931165,0.23569661340950332,71779.75654627862,62166.91214495795,78997.68336056425,Central,110956000
0.29169880540647025,0.6939992622832056,0.7278968952476673,0.29290749223770834,0.35095086219788213,115570.463037086,80205.81608946617,126367.38954412572,Central,110956000
0.34340315388163334,0.9934531972340866,0.7433396051304842,0.4114882433533334,0.2993794420771179,92527.8434082814,91922.08186713207,107754.196791119,Central,110956000
0.14303057733116384,0.29120411780754796,0.45617032970288784,0.23334391823419504,0.4749398086803861,154807.18484218352,45080.48969223806,160152.31899122876,Central,110956000
0.3023193966974638,0.6203865747742954,0.4685971394190383,0.06601121631657578,0.26425459224362446,76535.85490226526,47481.81687023881,78094.34238859935,Central,110956000
0.3156981189250942,0.5914648474774481,0.576687943967873,0.14631312279376893,0.28436514406766966,87478.28457511438,51740.33024380882,91714.6558498064,Central,110956000
0.331308553500899,0.854969057423034,0.6343413099600073,0.16217829830220462,0.28591123862671297,90998.04152835863,77800.5097928429,96165.09369971268,Central,110956000
0.24251088490648093,0.5956218323002161,0.4912578816011384,0.33972211640493766,0.33360872173772904,93236.00807992992,55533.401968925624,101607.0370406293,Central,110956000
0.41688183338239265,0.8008278848073996,0.692875748650213,0.1346033531448359,0.2293520629749078,78641.04010630005,62977.93780738215,83316.22091872976,Central,110956000
0.33468855299575423,0.8063257442123423,0.682309318220869,0.11772650264650392,0.29320047481370964,97484.53365476753,78604.28914837354,101483.14332409536,Central,110956000
0.3638677273018353,0.7181812680880364,0.518194895794503,0.07829369711667561,0.22668754981806663,69444.74758894119,49873.91688547939,71481.14164030614,Central,110956000
0.39463717866666514,0.9107300262233756,0.6510703742870547,0.02961371464515686,0.23814292692259417,82310.0757523579,74962.25744839293,83283.38138000749,Central,110956000
0.34291577783497035,0.7584774612991266,0.6006425222639393,0.00470664008775481,0.26735325432200635,88276.52738494339,66955.7563832347,88419.23436220804,Central,110956000
0.375308967586158,0.7014761547919512,0.5817981495189826,0.37836862954602274,0.23482227179054016,66574.69887512425,46700.563773354195,77593.35394333958,Central,110956000
0.16790536242468507,0.3800035243393621,0.7459672260148317,0.5566475503389527,0.5282592519687382,202678.1258169832,77018.40211695027,223574.2983351916,Central,110956000
0.3314080226946087,0.7183814572554705,0.6561653227223146,0.1581500777193817,0.29234236008680187,94761.3586251575,68074.8029006489,100002.72173171476,Central,110956000
0.4902142480922492,0.902240632734612,0.6403473980315111,0.14945887860457222,0.17137510043362697,60379.80848707725,54477.116613775266,65153.393840665914,Central,110956000
0.47198493726681207,0.9051989716596668,0.7158817866866956,0.20831827309498252,0.19614951992304505,68397.049718537,61912.93906977479,75855.38537899418,Central,110956000
0.3506592679694718,0.7086699635821814,0.5356961010821578,0.2182529768389276,0.24209941749055416,70551.28172225188,49997.574248784455,76398.22333205206,Central,110956000
0.24579494225317425,0.5296076661244713,0.704933461307297,0.2776408788774976,0.3976258829676152,133869.3883654714,70898.25433774776,143674.1003087342,Central,110956000
0.3837426463347634,0.7685677473838265,0.6392429171320967,0.2997694934269787,0.2438430890697164,74535.39793201361,57285.502888964824,84224.05658357675,Central,110956000
0.34966320151014074,0.7816260003859024,0.6628690026704723,0.130255777276057,0.2766205188391363,90876.23185388268,71031.22563409226,95212.75905295528,Central,110956000
0.2137910451138141,0.5972281087999105,0.6021910218771495,0.5825167303785076,0.4119521298249104,123798.03049156076,73935.66362362848,141408.61552906688,Central,110956000
0.24089462658170208,0.5261029221779138,0.5111646656666591,0.4005446379823079,0.3433109550029148,95954.9396939898,50482.17417041353,106202.29871012933,Central,110956000
0.3426116219917289,0.9739046367773754,0.46612652401472937,0.16004160262164158,0.22789272040518505,64581.26679444023,62895.99518006208,68327.8258675797,Central,110956000
0.3703289853590558,0.8308468850472025,0.7323346804169238,0.2785332315696072,0.27259613438538527,88242.03368452282,73315.6188170161,98390.95535635494,Central,110956000
0.2860712331730898,0.7534252122154441,0.728747268856834,0.32577886865934685,0.35492654129990114,115464.92626051173,86994.18657126665,127331.72936039689,Central,110956000
0.38957646588733846,0.6954237101919436,0.48093220832690425,0.07566013390398066,0.19881894706189915,60053.950484150315,41762.94105737108,61877.82458359853,Central,110956000
0.20598970394388497,0.4695489680308082,0.5845190438696795,0.12481999473606718,0.41607514765292297,138149.6011663822,64868.0026615425,141795.3923639782,Central,110956000
0.2859045011828442,0.6578714341118677,0.7091448901901581,0.13649301505677772,0.35201004483508536,119976.59605758471,78929.17530826351,124848.68715307524,Central,110956000
0.254191032784757,0.6147855063403265,0.48142353701787266,0.31452594009142837,0.3165836903432447,87240.9152983649,53634.45028529879,94821.8948358284,Central,110956000
0.19946941704927057,0.4157757860264044,0.5896149056885305,0.2826654748793362,0.4295196688121977,140591.52198450812,58454.55056175738,148992.1647132405,Central,110956000
0.26189347493254256,0.8564528627195155,0.7437598581987885,0.4758267393017072,0.38851177377101415,125489.60341154468,107475.9300833541,143353.7643917359,Central,110956000
0.35942083731286245,0.712459857233901,0.5639441844829969,0.1951391988935843,0.24265054995287064,72876.51600646146,51921.59218966764,78373.39844025545,Central,110956000
0.326467090151705,0.8742056725658192,0.5456531462333718,0.07420751882205334,0.26441530535891694,81539.57656075674,71282.36036802846,83564.0247581274,Central,110956000
0.35683571694996946,0.913095310561578,0.6097111047785309,0.3238914308342414,0.25705115892377006,75772.09909435733,69187.14835446488,85673.95473747893,Central,110956000
0.35317363322807965,0.810911730420699,0.5308698904165577,0.08306717414629851,0.2370815359976625,72502.92117338239,58793.46926926305,74694.23611390825,Central,110956000
0.35175720225595775,0.8909958252759256,0.5014514578243522,0.3452212691689425,0.23241838894861083,63133.661248676275,56251.82860695504,71859.90138581484,Central,110956000
0.12434331457925622,0.2849713280726522,0.4740550545461492,0.14320276758989642,0.5204663744342736,185916.12046687785,52980.76375956137,189286.61602091463,Central,110956000
0.27157965811726115,0.3945468309863612,0.7396111120670188,0.1259670017709066,0.3742183441111908,131377.7244617204,51834.664848571134,136031.36779370415,Central,110956000
0.34480039908769944,0.816483232944341,0.6333656388459048,0.14858041442983683,0.27413107926487496,87970.09049309863,71826.10388821141,92720.2007282489,Central,110956000
0.4611284127162638,0.8560953942548571,0.4961959925219066,0.14075592329887898,0.15951848958250173,50714.50166430947,43416.451296745625,54234.68848180287,Central,110956000
0.30312743366427025,0.6632561615617946,0.6227520379444791,0.30191362850278314,0.30914796398838734,93483.06312904115,62003.21762200677,102900.32642212084,Central,110956000
0.1262149788299739,0.2183229596935546,0.528112567796492,0.25998298375710993,0.5416885920122528,203812.05726794736,44496.851563970515,210726.7928919969,Central,110956000
0.3607315905985378,0.8191918735552739,0.64458460961442,0.3397801849999642,0.262166591078844,78651.81551111901,64430.928107077336,89638.79272878332,Central,110956000
0.38382341845127016,0.8892625730983555,0.6265306459916608,0.33044817205898286,0.2393720484498944,71609.31108606531,63679.480234195034,82011.0841912703,Central,110956000
0.23502295325170275,0.5071521719782444,0.6968050375851663,0.08527604661232174,0.4113704710514069,146576.04076725728,74336.35743508622,149573.7726391357,Central,110956000
0.4503606705870945,0.9068263039103484,0.6822550506727292,0.05225496647050801,0.2048349968545342,74511.3072600804,67568.81336218702,76307.08631326364,Central,110956000
0.23975980332699984,0.6289719123516155,0.6344627085609976,0.35857628434213623,0.38754368630326846,121802.46435483418,76610.32893439954,133259.0339278997,Central,110956000
0.2665158603377944,0.5200511744372679,0.6164611924944202,0.2315047520817007,0.3469511352170871,108210.81352674344,56275.160661395115,115326.41752626248,Central,110956000
0.2205004671241897,0.4733656746913727,0.6739725323130508,0.7054360495231455,0.4237180740926076,129538.69660302676,61319.17251613279,153399.89329950497,Central,110956000
0.27857872276481843,0.6187709443364475,0.6574170217742858,0.19596976428435567,0.34613147932183025,111939.78611022104,69265.08716024143,118403.8058696556,Central,110956000
0.3172058231356977,0.5755862802098728,0.6921883319314887,0.7194886070565341,0.3135739732990919,84456.3049855331,48611.89042689354,109431.39097905016,Central,110956000
0.2338853894843533,0.47311371483400166,0.6301009953166867,0.5829475836569793,0.3920466019685451,116573.28539248007,55152.42010244052,134976.35629932547,Central,110956000
0.1322471714355175,0.293555876882398,0.5217231844397822,0.10256729557716686,0.5246366111569806,194837.7327031632,57195.76147345534,197516.89827287235,Central,110956000
0.5456849720581094,0.8831061521334768,0.4894557832250168,0.12288402108608716,0.1177520731726429,42071.65215765946,37153.734850848734,45095.57970977391,Central,110956000
0.32830326270082083,0.8403125836929727,0.6214893311129911,0.5659101134906028,0.2844753237289056,77309.56973840191,64964.20429106857,94950.42152981502,Central,110956000
0.4075485361978337,0.7035418480944952,0.6656735630772869,0.1610663681224783,0.23113993340312783,76895.39492286935,54099.12825399156,82297.60408816302,Central,110956000
0.3514375453286022,0.8321918086040647,0.5960983922862136,0.426028685109159,0.25821509144656474,72189.05314088946,60075.13869473174,84900.57780755134,Central,110956000
0.4130232317668594,0.9535889937999992,0.7459341035643301,0.02783535753911334,0.24185420510999345,89264.57154125163,85121.71295801019,90302.7505982508,Central,110956000
0.33363391932540976,0.7787682967162143,0.6922211458724743,0.17564723257877005,0.29872810177161435,98558.76582656968,76754.44218920989,104694.03238634663,Central,110956000
0.3501680828167569,0.6523494259735203,0.7062569757300707,0.1000410825768267,0.28522019826380035,97107.48110001344,63348.00955332824,100632.76709584505,Central,110956000
0.35127298124962747,0.8877469441087272,0.5621226053077316,0.14474997414697918,0.2480046169468609,75830.49071251677,67318.28640030198,79892.77928336528,Central,110956000
0.25186503738072513,0.534997342871861,0.6684138127895956,0.13502913003310893,0.3810467002502008,128781.72856114771,68897.88259065927,133315.67700270578,Central,110956000
0.06811115552104373,0.11893656897527537,0.4594443774469327,0.6679870475829996,0.6744335905252723,321946.3788801592,38291.19769802019,337292.2909322567,Central,110956000
0.13266781385120677,0.2755787228043699,0.4874787516720277,0.2319605711448885,0.509898663585732,178707.9624195124,49248.11203854056,184382.0816304166,Central,110956000
0.1710555715704743,0.37820390725719594,0.49827128406624904,0.19682357506672937,0.4385701635407058,139566.09697204546,52784.44319546429,144428.68871984244,Central,110956000
0.3641525659429743,0.724079551772913,0.7203551413713983,0.5399578633197348,0.27750770560730625,80256.6324634914,58112.18646096828,99899.5940892069,Central,110956000
0.1907388771896084,0.3979846956430584,0.5082566786862861,0.02139289130041446,0.4108717422596914,132891.6499194463,52888.84284669471,133436.13018635288,Central,110956000
0.33782592069916323,0.6432907020332462,0.5792779506103134,0.2801499398185277,0.2646841949392428,77607.89604474035,49924.437929944215,85720.6634788244,Central,110956000
0.1746960768400888,0.3720987653092379,0.7162069059995517,0.14541765579136787,0.5077674002148018,200855.48713903772,74738.07877002146,206091.00107861715,Central,110956000
0.27912732162644416,0.6054756067360536,0.5532905906942078,0.4853905314694787,0.3139283513060445,85949.22942710381,52040.16183587196,99419.10190730992,Central,110956000
0.4122210670524831,0.8886582936227883,0.5926266878695222,0.05559763335405584,0.21260088304842853,71097.3342426802,63181.235729229214,72765.00004195783,Central,110956000
0.4198395178515676,0.8468363728647093,0.6638642684502637,0.01945256176395609,0.22241687394500653,79417.3040549642,67253.46170859966,80071.24221905749,Central,110956000
0.3522658893618613,0.7261500452188452,0.5716322270368482,0.07039426242824826,0.25102547235309425,79349.24750218184,57619.45966179068,81366.94409164341,Central,110956000
0.31071854565741347,0.607678785812844,0.6689723816028014,0.1058881094427364,0.31533808546995595,104713.55220921694,63632.2042646468,108275.98358723332,Central,110956000
0.3725078434325031,0.8905777945447733,0.48182410769182576,0.4172023393542743,0.2107920032167623,55331.65380176967,49277.14221129495,65513.12320728799,Central,110956000
0.35632061805826976,0.9705846878545878,0.6959680849127796,0.3789387331507237,0.27750632783113355,84296.8757434398,81817.25683056349,97455.70386773405,Central,110956000
0.13884025901496241,0.33110212092444097,0.5620566027589005,0.2482415487816441,0.5248608718446721,194284.41297212025,64327.981197628986,201219.63293049132,Central,110956000
0.16948568625713936,0.3199093921327435,0.5913789951109384,0.18831592323102112,0.4770058162284464,168543.66877759056,53918.702626461454,174100.4059246363,Central,110956000
0.31506035496321644,0.697929422838753,0.7193035912167033,0.20595348087617993,0.32253055849434875,106738.22515487485,74495.74787717467,114144.82936449768,Central,110956000
0.27979427629017256,0.7045837388486248,0.5303742643141448,0.6723612595756748,0.3067378779125711,77736.54321336315,54771.9042624391,95749.1431956298,Central,110956000
0.395361156354891,0.966017033263109,0.7266224174152377,0.5304614633075199,0.25383491487202176,73501.86817995663,71004.05663849782,93007.8288213148,Central,110956000
0.4163838900203047,0.8403250836640058,0.7354593378086064,0.04086515847125286,0.23692290490124532,86527.08744380719,72710.88199542003,88024.88308552827,Central,110956000
0.34050420620208294,0.8189446195996529,0.6313054135173913,0.1860104077079539,0.27669793545180826,87267.64682110297,71467.36982926504,93168.70338080668,Central,110956000
0.37958639819563145,0.7358702366776675,0.6645845330219315,0.5088324749950313,0.2512431407613262,70991.81159287156,52240.76119902277,87985.93252767158,Central,110956000
0.3331201282697161,0.9914227192546908,0.639871471208366,0.434595586469594,0.28546794830751776,82471.87200017253,81764.48760043585,96432.6750687762,Central,110956000
0.06801303617132726,0.1196679545103562,0.45916731048285575,0.6722675442436028,0.6751942267860404,323054.8750723817,38659.31609451058,338533.6337865174,Central,110956000
0.4430034595836506,0.9038653038589576,0.6616594767129897,0.0184428425699175,0.20474922640136303,74161.67797598883,67032.16759845731,74772.58819600202,Central,110956000
0.35215099681899675,0.7527710666088814,0.5312235452045055,0.18369038366897728,0.23947046435591665,70530.77850918352,53093.52936711285,75408.723909895,Central,110956000
0.3593109229171235,0.8989832238555809,0.6800882464171781,0.2556581130881285,0.2735159462139793,87240.0404053756,78427.3327729157,96064.607549752,Central,110956000
0.25847020020494216,0.5829958852208762,0.4976201759232719,0.2079817987689697,0.3191479938586791,91594.76759083084,53399.37261321685,96798.36680051356,Central,110956000
0.38883963312305125,0.7350856222835718,0.6126499263237183,0.10708943450619827,0.2328942301766205,76227.8945669297,56034.02931309801,79539.98872798008,Central,110956000
0.06832755238126428,0.12281287321858558,0.458786816781682,0.6642000651579993,0.6745183287812476,322422.3090416072,39597.61016317053,337750.4954174093,Central,110956000
0.14417753374632825,0.2690648436842703,0.5054883091902325,0.11632110968748947,0.4946505245517101,173888.39667272932,46787.2542692563,176854.40253045483,Central,110956000
0.3243261291321262,0.8727435886593742,0.541132957638448,0.5966219065302569,0.2645911505367759,67005.76402263714,58478.85095397953,83082.17003001714,Central,110956000
0.29084310938591484,0.7356466278867917,0.6089304277822588,0.2548551358330868,0.3178972207701912,97095.4478675967,71427.9388069553,104868.60911501384,Central,110956000
0.268086380288739,0.628804381405811,0.5622746711264522,0.3436824537651855,0.33180017362478315,96600.1038845086,60742.5685668355,106403.78529226892,Central,110956000
0.29447933669413956,0.6577551628316676,0.5495833532002691,0.21858704424785408,0.2975820319780058,87783.75933516378,57740.220915476566,93823.09248336258,Central,110956000
0.23939685622197043,0.5461187255717427,0.47081993278867457,8.163231734193325e-4,0.330887597552082,98885.26683122606,54003.095899690896,98904.59528167616,Central,110956000
0.3117355586540183,0.5525025836577316,0.5844817989776471,0.05290962768981975,0.289169810847095,91909.87853253316,50780.445352892864,93451.24584500642,Central,110956000
0.12997355114658066,0.30815375519294186,0.5206474606745127,0.2041511692271921,0.5296628562436518,194987.829111389,60086.23175759415,200302.71183055296,Central,110956000
0.4508664797562257,0.9667199433709348,0.5946736222159013,0.2396558074599139,0.18552494008501105,58582.20147592403,56632.58249334996,65678.9992981653,Central,110956000
0.28545474585491293,0.5469971502120727,0.6081709022060421,0.33440332197731276,0.32284030866909763,96126.82126810394,52581.09729259812,106271.1478534298,Central,110956000
0.4680031553818743,0.9737452654059556,0.7363483403215548,0.05160529706252707,0.2033254830124415,77549.0547423658,75513.02489208597,79468.32948152488,Central,110956000
0.3721909013430664,0.8210625992067524,0.7339755805875399,0.06383535210775766,0.2718667016291711,96121.06250952776,78921.40942258759,98460.37641321211,Central,110956000
0.3381693818386831,0.7118028777227033,0.7452779984737732,0.28877078940734596,0.305955368593039,99891.3855500184,71102.97569421117,110701.79674395244,Central,110956000
0.3800836797391562,0.6701951088397495,0.5060432333525086,0.13891539519292498,0.21346130158576593,64126.79360828521,42977.463421848865,67701.39150806631,Central,110956000
0.28448234606023526,0.5499337361224638,0.5148917706071754,0.08913147368669307,0.29751564256306107,89185.33604940641,49046.02506098752,91505.58184748846,Central,110956000
0.34073911980556937,0.9726082764312506,0.4657922849869298,0.1619769222076634,0.2289107875581324,64707.07967583657,62934.64123641501,68487.00586759654,Central,110956000
0.3218929290640933,0.7866866417988,0.5183753203581895,0.1058274745701665,0.262683933973293,78366.79292924136,61650.10915804683,81130.51325534614,Central,110956000
0.27790440534830724,0.4154245627348712,0.7390105864972891,0.1354804078213635,0.36680574097407614,127975.38939146636,53164.120178774785,132982.25122839594,Central,110956000
0.2695708315860898,0.6388696614605656,0.7359073035186839,0.7432415406388025,0.37763165570228385,110120.7109906146,70352.78135037073,137712.21201714917,Central,110956000
0.28231404082506495,0.728966681160656,0.4924418143745185,0.32783112859211294,0.29126443202132507,79908.14652302685,58250.376368590296,88058.03481723987,Central,110956000
0.3308155324993768,0.7810408935811886,0.6898549981838606,0.41137278515875153,0.2997081500776613,90265.48708901304,70501.03669554397,104484.64665432918,Central,110956000
0.3051701512735428,0.6591052702098016,0.5833398317750401,0.11980032124101406,0.2965918159483344,92580.99698895248,61020.62303669634,96094.14932652656,Central,110956000
0.4550461325391787,0.983394865310922,0.7236175313354126,0.47525042920314053,0.208395902230812,62547.923930756675,61509.30722936425,79807.07038898753,Central,110956000
0.4092772998833229,0.8176820985479448,0.6630466859122129,0.24855589389613583,0.2300163517248924,73567.26018156364,60154.63168968362,81898.67159705743,Central,110956000
0.15030711155682447,0.3154428841641323,0.6014753137888241,0.34080028862052225,0.5172087468270143,189836.42643645775,59882.54987452838,200085.7609142172,Central,110956000
0.22368200565587268,0.4307524645290368,0.5666090584199559,0.03726581038447255,0.3863153142649324,127123.5565108426,54758.78526674173,128192.12649273548,Central,110956000
0.11620565652177048,0.25098185012773644,0.5059776146216839,0.04944371004819822,0.5587952602765476,219192.5937006154,55013.36270127768,220459.273050815,Central,110956000
0.3787590267297485,0.748981688710629,0.5852114947317908,0.05701093648269775,0.2324508948517158,75634.92818536634,56649.176237782835,77304.18898666982,Central,110956000
0.3210385081279824,0.8245500098308641,0.46216833718020767,0.6023993921257427,0.24282085224667532,58023.81883757054,47843.54039294307,71935.71065732758,Central,110956000
0.3301305248853468,0.7035726398088823,0.7486845830433647,0.33730004971968713,0.31442829342798406,101203.83865040202,71204.25191805554,113885.31496277322,Central,110956000
0.33993112853397267,0.8293969964556569,0.5138529216467976,0.23339673225347057,0.24422778594687644,69808.38073148135,57898.86130612358,75824.1814011895,Central,110956000
0.32580149397564967,0.6872911016165277,0.5710395962301463,0.14654242629460346,0.27649388613308395,84694.77983287198,58209.96853250386,88941.16375664974,Central,110956000
0.43001467702696633,0.8376045017881962,0.6811062285308682,0.2971338722756609,0.2172438036016862,69170.41028664824,57937.447046633126,79303.12306846886,Central,110956000
0.2088482144352693,0.45894648728768733,0.559934545296975,0.28878497542734244,0.40332702359991496,125856.43993009994,57761.37100845319,133934.31677610517,Central,110956000
0.3170858673307269,0.870991880160111,0.5179256931681205,0.3999538271328099,0.2677128530881295,72445.26971455933,63099.241677390375,82967.13774503916,Central,110956000
0.32547958748075745,0.7592491960427628,0.5428626380059057,0.21069312008222785,0.2661555273491594,77919.79033402135,59160.53816692635,83656.65502675388,Central,110956000
0.3879357814074222,0.996431494572596,0.5859829987804577,0.2733201912665588,0.2265905336327809,67684.58582815778,67443.05301627841,75712.42598970856,Central,110956000
0.2822168109616445,0.6244997205337376,0.5399717730784831,0.3870768503190115,0.3060059954472776,85519.72165353103,53407.042272753155,96007.54715378284,Central,110956000
0.3155311129967247,0.728410144222726,0.5917866395304848,0.0912363955950245,0.2889077748341941,91407.28854134688,66581.99622941081,94116.71308456044,Central,110956000
0.38669413568009414,0.8459912454917496,0.5608868761641163,0.2563338479147661,0.22331893096867503,66001.54801071377,55836.731805967254,73263.6453674694,Central,110956000
0.4681606846133056,0.8439802951458546,0.4867882622461385,0.17675090145125488,0.15450192276519886,48181.75676362286,40664.4532940082,52528.36457990681,Central,110956000
0.40800672352022216,0.8037342733180893,0.5935200977177836,0.07598590819325952,0.2141780167431567,70655.21449260165,56788.01747634492,72915.805825497,Central,110956000
0.25246859920904663,0.7586633577582611,0.6045791362953002,0.7817269180066819,0.359590530796208,96251.72289534482,73022.6552818,119919.14528112828,Central,110956000
0.24325696428902413,0.5263678122717714,0.5249068466154089,0.02101716664755925,0.3453150352676402,107530.1715897832,56600.421172922375,108082.7524606266,Central,110956000
0.41856729159317274,0.983877499881662,0.4828534460052952,0.12144261333947597,0.18043259103743167,54877.95873817214,53993.188841921816,57816.902054115075,Central,110956000
0.1420319688197884,0.30172281156672287,0.4605370228599476,0.2367439372599189,0.4764880057111718,155485.2416462625,46913.44426664163,160895.38226309235,Central,110956000
0.4226461228815588,0.8941742708283238,0.5996928743973522,0.367140540555099,0.20563540596384905,60090.45181542512,53731.33593580228,71127.31464281672,Central,110956000
