ppm,dur_pri,ppv_pri,p_pri_on_pub,p_under,tp_pri_drug,tp_pri_drug_time,tp_pri_txi,Scenario
0.4473670249402142,0.7158410756109337,0.616742700317802,0.2669684398591669,0.21764594718095687,720021.5110402246,515420.97292604414,817679.3023295429,tx_11
0.42649941487945536,0.6860351373975125,0.7087951211827276,0.29686507577979937,0.2521719194746069,862906.5055308067,591984.1830830344,987999.9236027492,tx_11
0.5686244777998621,0.951302782707552,0.66039823159953015,0.28056117736373415,0.15271192339148165,579351.502940429,551138.6969130327,689321.7221412795,tx_11
0.4817065084666092,0.7805935910897464,0.7101865290153495,0.2732270889643385,0.21233180314835315,759920.9889110185,593189.4536785232,875097.1315718553,tx_11
0.5722494696289779,0.9681683521069062,0.5881182038002831,0.2901540206271661,0.1392340593761025,506796.95091307315,490664.76881831465,607699.7041724892,tx_11
0.5576609310727966,0.9437730986996932,0.7091231882407785,0.29856639787929007,0.16548244917726926,627676.7618901769,592384.4425508818,753060.4317170827,tx_11
0.4612714310254651,0.7485449509012787,0.6591427559623922,0.2839868038925204,0.21669598359765152,735630.9010391422,550652.7966998081,846520.9067282926,tx_11
0.5002384814616198,0.8193198795971804,0.6823663608140191,0.2821651680606582,0.1953904380113525,694912.46623228,569355.5981640114,809119.596259769,tx_11
0.4517421122929835,0.7310249053831157,0.6267670789989989,0.2877964232239101,0.21684797040669532,716844.6270873321,524031.2756909118,823968.5889999532,tx_11
0.5740338248805291,0.9557811269679076,0.6930464307322345,0.27218382993995494,0.1544269157805814,605071.3320665705,578315.7596585598,717115.3955926719,tx_11
0.45740263783030505,0.7338350391298317,0.6626771336671428,0.27047550352692723,0.22014069001410347,752592.3886089408,552278.6649436556,858845.4974872995,tx_11
0.5867515592065138,0.9900750992246162,0.6571021895551205,0.28275370067761424,0.1428655226579994,554298.218445633,548796.863627588,664551.3989694255,tx_11
0.4511706666638257,0.7260962911512834,0.6269335309590622,0.27866388344320814,0.21713511634411695,721104.8703472451,523591.5718902618,824803.2320029764,tx_11
0.41590566466532414,0.664569773806486,0.6454799079019717,0.28513752623443755,0.24663356199119577,811788.3921651337,539490.0281599138,921011.4247184251,tx_11
0.5415619518340594,0.9053369776460648,0.5870094667998278,0.2931373726637105,0.15503216848423643,541312.3921960273,490070.1251131127,643463.5480692888,tx_11
0.5136958219684266,0.8329262867269573,0.5831220091623035,0.2611278408741085,0.16975647181061682,584652.0198228735,486972.0358984815,675227.1839153315,tx_11
0.5091464153139774,0.8361361335517482,0.5932845350551168,0.28136230219793185,0.17401073761050814,592404.0374360257,495330.4213622036,691458.6791704698,tx_11
0.5476979654488732,0.915403920679359,0.5280797714609811,0.2899078420330935,0.1414047822928581,481507.4392884589,440773.7977609337,572393.1278521682,tx_11
0.5667294319774887,0.9454002123502044,0.7487064861480879,0.2798372755363373,0.16657851851855285,660952.6722578263,624864.796705984,785531.7374378182,tx_11
0.5258213409915908,0.8841247373609886,0.6626549067366015,0.31257121780104913,0.17679319253626058,625589.9002667812,553099.506269055,748632.6259721731,tx_11
0.541833365088961,0.9036928333302602,0.5983586572045577,0.29014496087634795,0.15699888315585858,552948.0829445473,499695.21976069367,656092.5350596803,tx_11
0.569910580676241,0.9559702736631334,0.6356113004538547,0.28641029840107357,0.14854472413813408,554830.5590557354,530401.5213771806,663060.8231422526,tx_11
0.4933287959507963,0.8028145393937144,0.7436959221262348,0.2714486699427723,0.2099985318245469,772849.365575111,620454.7074449072,892346.5692479492,tx_11
0.5874022656781236,0.9912106303795348,0.6348194531172715,0.28465032823890923,0.1393708697549175,534691.8517783079,529992.2474599775,642044.4032323061,tx_11
0.5684340040697076,0.9514279294264932,0.6598263920729212,0.28056191545947157,0.15285782166405035,579847.2928373549,551682.9092078021,689868.1012709029,tx_11
0.5477981525128739,0.9343587332970972,0.6476589455338335,0.31748765223282793,0.16179816213987885,579628.6550393105,541581.0959052303,701660.9265005565,tx_11
0.5084303365618933,0.8501259436808803,0.6367547953965085,0.3145132464084658,0.18275622096234112,625230.0641448358,531524.2982987859,744240.0600197823,tx_11
0.4900601628180079,0.7980316000704899,0.7129512141803235,0.27792305770243203,0.20751147948305024,745640.8552189209,595044.9647682839,863209.0858206206,tx_11
0.5367940544202472,0.8961963545830032,0.6310877517487364,0.29504840292379236,0.16522638750153096,587660.4135806463,526659.1203837151,698249.296713083,tx_11
0.5120964064303538,0.8503296233761524,0.6732032008926202,0.30080074922165284,0.18659019051363857,659826.4495616027,561069.9763493415,779972.6418710662,tx_11
0.5043052290827746,0.8287059859478438,0.5701773599718958,0.2876613799159007,0.17248174671933644,574201.0288140805,475843.8297156389,671634.4612192333,tx_11
0.5649297448634896,0.9381107747409232,0.5641728954711047,0.27416772681001284,0.13950147140150612,502334.9245208796,471245.80522170546,594398.6606225162,tx_11
0.5023001407973372,0.8319021916583651,0.7151407606320216,0.30090957126642986,0.19994617620704705,718077.5351651816,597370.2752845513,845938.540009018,tx_11
0.4338586470208533,0.6925451567395999,0.5401012810038599,0.2782188814254788,0.20919010739884375,649096.4575154528,449528.6079091583,738203.2499344932,tx_11
0.5468371421849462,0.9075135281282176,0.5629632497775647,0.2783739562591148,0.14816032487263434,518356.95250812266,470415.94680043735,611432.3803226668,tx_11
0.4421451374309464,0.7122011452219762,0.5369976119207711,0.2910182892182707,0.20336067166563343,629586.0340169164,448391.8944426099,722559.4337680932,tx_11
0.4317034095619966,0.6937614134108828,0.6280996503707236,0.29585668894474537,0.2314871206760609,755068.4991510259,523837.3891930497,865628.6122558293,tx_11
0.43597021065711405,0.6969391654188383,0.7205480221111498,0.27306393101260396,0.24700391637138563,863554.0449784128,601844.6354013169,980250.6716018756,tx_11
0.4036559537903579,0.6432338555232103,0.6574674830753736,0.2913772265428117,0.25895551885131807,852911.9793116472,548621.8608745635,966599.7190768968,tx_11
0.5119884888903903,0.8481468352417585,0.7139156263603338,0.2912314711424635,0.1933646425679698,703143.8291210536,596369.2133887934,826360.0264927744,tx_11
0.43589609362081233,0.7043622284937903,0.5641566683484239,0.30272719133356124,0.2138569418125792,667238.9907735643,469977.9424792154,768670.9668530148,tx_11
0.4832943397897789,0.783204797496975,0.7156560129917904,0.26774633810560744,0.2124730821512445,764432.9573325714,598707.5595476703,878053.310027313,tx_11
0.44705273658018385,0.7163353538557838,0.5119549924427619,0.2771742515009365,0.19407151807526515,596459.5373789691,427265.053769021,680821.1072083748,tx_11
0.4247886221425834,0.679546224852853,0.6710890732740616,0.28610266736479606,0.24581752632897297,825076.8279337813,560677.843635968,939223.643233908,tx_11
0.40379964250138006,0.6457353238041361,0.6393910952028828,0.29469703264935504,0.2545187449662114,826791.0364005013,533888.1776084349,938467.2890548266,tx_11
0.5727661846810855,0.9546284555770298,0.622333554502906,0.27211112491657413,0.1445966442489076,543763.3242071149,519091.9423872698,644159.4762840086,tx_11
0.5592805429189301,0.9218574346847984,0.6394311990744784,0.2633668095011598,0.15461900645510712,580126.5320404517,534793.9566193993,680337.4745711576,tx_11
0.5659096359164927,0.9452551519899696,0.6370465422401795,0.28079401687245503,0.15063616689185527,562238.2876198319,531458.6380186643,668459.1464729587,tx_11
0.4177427236213583,0.6679877715358443,0.7089859306092742,0.28616118265998913,0.2588549718828492,886971.7985424753,592486.3151235279,1007397.9094354258,tx_11
0.4224967712113377,0.6699744299048225,0.4992046381361924,0.26956301063154936,0.2064977269666104,621813.1548635223,416598.9139370074,701733.199197203,tx_11
0.48423454752329725,0.7993640632629634,0.5889081039450679,0.30535796520355657,0.1879324632535788,614974.342767428,491588.38943704165,721686.4151335738,tx_11
0.4344974120596876,0.7007999374598748,0.5725309574020583,0.2945866319833364,0.21649653750582976,681816.7492378345,477817.13522496953,781897.3676442038,tx_11
0.4923666676046533,0.8072308592634818,0.6902782731299092,0.287947007574634,0.2019338548909406,714740.9557614056,576960.9558700817,832813.5154560352,tx_11
0.47588838862610006,0.7696582660316713,0.6151359388019579,0.2779711573222215,0.1987057142351462,666659.7326094843,513100.1738333534,768291.8759444006,tx_11
0.5458416503107535,0.9243331739591713,0.6095611536370861,0.30964811088740307,0.15667224688585585,550501.2434573877,508846.5616334376,662471.3858931984,tx_11
0.4150814991623031,0.6534821781647168,0.6717667817017937,0.2564661639102238,0.2531799001498078,859352.7663720202,561571.7175806628,961733.489270816,tx_11
0.5647935401058355,0.9510782751215388,0.6837245427963534,0.2865200332018093,0.15778591130095537,601243.1957630772,571829.3415549091,717323.8937503321,tx_11
0.42293884626889205,0.676443477836777,0.46482845750216306,0.28920203812469353,0.19717633633237003,573736.0811285335,388100.03007902845,653692.3097987528,tx_11
0.5135990813512973,0.8434939307976241,0.7127603273284938,0.2788959821084598,0.19221550534800064,705405.4850971398,595005.2454307914,823341.5169598949,tx_11
0.4276633553582638,0.6916789014864014,0.5606223798116113,0.30527946261668,0.21846674253478832,675639.7238270551,467325.7419772731,777094.7594626847,tx_11
0.4020988041603178,0.6378479612908392,0.6114124792878877,0.2885820444307897,0.24999733257084972,799539.7788587393,509984.8179159753,904496.1509150544,tx_11
0.49785858752676065,0.8034477496553623,0.6312222987157513,0.2541966490312567,0.1878241584915106,656274.9399129198,527282.6236282435,751362.9100969487,tx_11
0.5419565366345445,0.8905973980084921,0.6096701848629792,0.26157723923041143,0.1586590810908671,573179.0325083444,510471.75494495645,667856.7375377147,tx_11
0.5128168263313418,0.847929196627935,0.7423153805473461,0.29172704090232365,0.19768966853322115,730766.0621105935,619637.8799683952,859322.9547586842,tx_11
0.5090053251138232,0.8298753972547818,0.6943316256346261,0.2679221102936839,0.19215850686493496,699139.4516981461,580198.6302144893,809539.4004949026,tx_11
0.4788506728762385,0.7769466536432194,0.6589977717646259,0.2835917611416073,0.2050652062397917,706980.0228211342,549285.7629234871,818072.7529516014,tx_11
0.4482320612743777,0.7135359581283462,0.7428540103500265,0.25773229103038925,0.2418531399530808,869266.7567688873,620253.0881602081,982804.0952672226,tx_11
0.5634413699290611,0.9552337068085288,0.7235756360955069,0.2983029155335162,0.16439939205894777,632885.0145958446,604553.0984759585,760748.781521487,tx_11
0.5570201121878711,0.940731512024835,0.6714507677444538,0.3006617240919904,0.16047613433401356,595852.1176235273,560536.8635551806,715716.4660097625,tx_11
0.4295924723088789,0.6950869264505173,0.5799693686078897,0.30514146348766474,0.2220707412674488,696967.2314048609,484452.8107139312,802113.4576875648,tx_11
0.42359197251226494,0.6805906640073324,0.6574329920637718,0.2904089514906444,0.2437417031266314,808218.2286941598,550065.7809297882,921587.1845992332,tx_11
0.4629391143675528,0.7505058698498538,0.577322192118517,0.28624286195218535,0.1987228236515982,641125.8854678095,481168.7403562761,739061.1018221766,tx_11
0.4347676969617834,0.6978945005735873,0.5953491365616507,0.2874713405294723,0.2220031880690488,712685.6870791117,497379.4216500205,814482.3390515808,tx_11
0.5008785715531874,0.8162575630973524,0.6626401049945211,0.27540578047762987,0.19174572653630145,677760.4942175923,553227.1293737091,786214.7767483459,tx_11
0.5003365058768294,0.8219164402422667,0.7017148771177094,0.289198939920003,0.19883405408410673,712374.4351064212,585512.2598222654,832891.1015000364,tx_11
0.5712431086388237,0.9674363770703406,0.6995513699744705,0.2960349339270839,0.15674960687591322,603091.7275098447,583452.8759032172,725836.4101268438,tx_11
0.4954768455286775,0.801498854521547,0.690396410073127,0.26589561685937474,0.20012061573830717,718830.7320104672,576142.0083012746,827902.9001678745,tx_11
0.4321039834789061,0.696536877276383,0.5687040493264954,0.2974843774967626,0.2175221290872255,681103.0239044012,474413.3733738733,781569.1992877129,tx_11
0.529312986926436,0.883646840796333,0.7195341359524049,0.29508205315242403,0.1838326956990061,680781.139516153,601570.1032071763,806795.0783403881,tx_11
0.4865612191364635,0.7905430296486506,0.6817073141878776,0.2773295694088738,0.2040381317018462,719015.8223481636,568412.9465644332,831172.4098926412,tx_11
0.5698613202809802,0.9584797301851348,0.6347386661533916,0.29064227976727564,0.14831644137921288,552323.3192935205,529390.7060514116,661961.1618427179,tx_11
0.4800913696138384,0.7716527223900044,0.7071883668733329,0.25666222606490263,0.2129625490368497,767217.7690381875,592025.680144303,875041.542664853,tx_11
0.5341171478003857,0.8847640954999532,0.7363443975619997,0.2848975453925145,0.18367751046118488,694507.8895600408,614475.6447241708,819158.0805822558,tx_11
0.5545668501308496,0.9377158950741808,0.7202878414666642,0.3005285458009929,0.16895701909391023,640887.3502427828,600970.2552746312,769061.5924037995,tx_11
0.499719513797203,0.8029337905755851,0.6056535529692082,0.2578998515388334,0.1823787508668139,628827.8651068013,504907.1413497567,721859.3583946475,tx_11
0.5538822982804874,0.9359293644510271,0.586557660853838,0.3041204130819249,0.14868096946415657,523477.13512152975,489937.6223789378,629517.3976583547,tx_11
0.4418538615810018,0.7066970710328716,0.5783258461294967,0.2686263144731406,0.21300351436220183,684174.8061680406,483504.33159343695,776318.867391317,tx_11
0.4718094500778185,0.7659432235610477,0.5585920895073749,0.2855447671252615,0.1893153562097358,608910.4989387717,466390.87041732867,703717.1929697227,tx_11
0.5697669670956244,0.9537821472800248,0.6074515204945995,0.2784956528555046,0.14392945065178048,532213.4368376427,507615.6745982887,632591.5626267245,tx_11
0.4247983404941404,0.6780876693127746,0.6056094360696883,0.27942466776375813,0.23105030827629944,745769.5477722452,505697.13449332374,846214.4739945739,tx_11
0.5214144638625298,0.8717994090057903,0.6420169444448832,0.3065491553523591,0.1759880995352643,615222.5959736895,536350.6955768706,732267.6435693593,tx_11
0.5491841791435784,0.9225537418711648,0.7072517066244636,0.29447941542710904,0.17035334425083593,640378.406366021,590783.495006466,763922.5929660319,tx_11
0.4638288378154272,0.7471513625574537,0.6140711139198016,0.2756615613527,0.20604737385911712,686072.5519641264,512600.04201326653,786653.9548519213,tx_11
0.41116034424718095,0.6508764052347461,0.6534261755801365,0.26840785105585,0.25215036760337456,838308.306816025,545635.097218841,942299.186544854,tx_11
0.40328660668722194,0.6439961574421084,0.5921379622211912,0.29239549750460925,0.2439345281912022,768128.3937531954,494671.73399923666,870814.0833615,tx_11
0.4401555133255622,0.7094337485198579,0.6054985683717133,0.2893888122646342,0.22011022059723467,711722.4004702473,504919.89047115896,815611.840504666,tx_11
0.4298326446764797,0.6888586654652822,0.5808535791492846,0.2821424876226415,0.22158817533736985,703462.4122271072,484586.1784917533,800548.1271292303,tx_11
0.48458790706807986,0.7917856592353235,0.6705123126715926,0.2820306860800228,0.2035835064066377,708426.6081657453,560922.0289663589,820573.2553167943,tx_11
0.5149056806070351,0.8627497479724717,0.6509760113040735,0.3094207575045799,0.18120030064461956,630201.589543271,543706.2625503081,749635.3760434998,tx_11
0.5875609671497852,0.9850684215227744,0.7109728582338262,0.27688479641905445,0.15006677736441512,602546.1448426032,593549.1797947362,719618.5035633234,tx_11
0.5521322011164559,0.9280057960673298,0.7198383270417703,0.29828077129579655,0.17032083755479463,646067.0681080868,599553.983852531,773446.2559196254,tx_11
0.4704803801447289,0.7636394719166952,0.651258897448549,0.28689939614616916,0.20972590039918693,712948.5037922488,544435.6189397109,824199.3784607445,tx_11
0.5766124561742264,0.9721076639750292,0.7353508866041523,0.2899696932595532,0.15920141157496226,630754.6909953277,613161.4692047593,757390.4836611743,tx_11
0.3805807520900309,0.6006700705837469,0.5429058916401249,0.27937183449909075,0.248798079625298,755410.3936828164,453752.41449315334,845283.9813221376,tx_11
0.46657054400913295,0.759924931533409,0.4729536317328157,0.29137627698914975,0.1722271423090644,519319.69472443097,394643.9834574141,601028.0019497348,tx_11
0.4369294625613107,0.6988154030703428,0.6630633512697588,0.27207323944448064,0.2345277174323949,792152.0461752124,553568.0514409279,899025.3111259569,tx_11
0.478613813572938,0.7800957309612184,0.6503791834006311,0.2857462655884783,0.20368765186776533,696405.3774159031,543262.8619405822,806736.341618609,tx_11
0.4269783594151818,0.6874965591693165,0.6263769516883408,0.29803924775966545,0.23407634895300675,760365.3831645218,522748.5846370677,871235.6113816603,tx_11
0.4256086267200096,0.6824711742219627,0.5864929395704427,0.29350371775498463,0.22640661618143496,717046.702831455,489363.7052533699,819404.8885558827,tx_11
0.46330199590430216,0.746346731948854,0.5770866785911882,0.2754256206325325,0.1985852586811271,645477.7713186437,481750.22516929946,739891.8479779981,tx_11
0.513188607818552,0.8309459095318887,0.7184305126932092,0.25725138543884535,0.19373930615616183,722114.2743932026,600037.9025216196,831946.6002993657,tx_11
0.5410491785425986,0.894702052478577,0.6273029028315031,0.2789506628074353,0.16259070168696324,586029.6483032459,524321.9291502128,690198.5774091012,tx_11
0.5318007995197143,0.8887394259064522,0.7075370129481475,0.2950717702800111,0.18046454635079556,665265.6472661521,591247.8094266043,789089.0264941212,tx_11
0.381634714646845,0.6010994346232162,0.5297347642915277,0.28576443735246976,0.2444975071684777,734784.2663277329,441678.40705963504,824727.0425804078,tx_11
0.4113511726468731,0.6598978270304618,0.5314489021573459,0.30188983829768257,0.22292709144101033,671451.1435988536,443089.1506180021,766656.6685698119,tx_11
0.5105448760930246,0.8395755020263156,0.6588889794506539,0.28308530009692395,0.18505976525770293,654640.0609098924,549619.7577849608,765238.2184202888,tx_11
0.5355181197299484,0.8874654468018359,0.6623008494709175,0.2856055976505012,0.171290872955115,622923.7017253619,552823.2612751519,735401.068886391,tx_11
0.5616698507879209,0.9339745445689008,0.6071514653968498,0.27425586555562914,0.14791736864959343,543147.8258146354,507286.2432488128,642050.0130896895,tx_11
0.5325344598643911,0.871680489246204,0.7208525270993438,0.2674772306465715,0.18220858343620097,689693.5933348683,601192.4488681104,804251.9135174534,tx_11
0.4763532014609582,0.7779224893184682,0.7353175208977979,0.29070976604153836,0.22053282964014487,789410.7195580793,614100.3520533042,916300.4957929372,tx_11
0.46085300616938063,0.7390284618969808,0.6910816580238687,0.25891547490816424,0.22317247243396776,782782.5365229652,578498.5739663842,888840.7729750557,tx_11
0.4730575666983211,0.7649400153285509,0.7031718283168296,0.27312495893963507,0.21710204297633612,768031.2689928279,587497.8506761802,881987.4203772659,tx_11
0.4492385080206088,0.7235804590766284,0.6529675277784888,0.2787930251053682,0.223714905547509,752874.511722239,544765.2848190701,860668.5704047874,tx_11
0.4430152157950296,0.7203059428455596,0.5259217512340807,0.30464157976582523,0.1999816901800138,609927.219405408,439334.2008409829,705086.2646759099,tx_11
0.46320392835971663,0.748044721394465,0.5511182011740124,0.28240189075749683,0.1928678762865546,613590.7281943661,458993.3053223815,705933.6759858978,tx_11
0.5395737711876568,0.8899187324281405,0.7161701274872179,0.2728650159847824,0.17722281548327767,671826.8635266667,597871.3108008245,787817.9324690657,tx_11
0.5835876535886887,0.9937259677216744,0.5878080163238905,0.30196530962432955,0.13434182138859949,493698.9072389233,490601.4243591322,599311.5163306117,tx_11
0.40642214797665593,0.6464079226861515,0.5366777427529287,0.2865700794027045,0.22769077473992955,692449.0664547358,447604.5626129707,783728.7175526441,tx_11
0.46522778749438715,0.7601262148357395,0.5600403773756788,0.30314524451117547,0.19381629912685408,614698.8920565213,467248.7420826463,715624.5630193286,tx_11
0.4738747408182091,0.7653191695546433,0.5825095779789441,0.2775437675606024,0.19322100047956012,634740.953035412,485779.4190593844,730865.0400175515,tx_11
0.5212257894704916,0.853830798627028,0.6529577475959908,0.27122613223719927,0.17774594166033278,638321.7547996315,545018.7736815753,743418.9297061597,tx_11
0.5069870525126532,0.8428977838251827,0.7219883173581898,0.305379247003721,0.19812734216031683,714854.9441724162,602549.6481994044,845805.3384064402,tx_11
0.4780260539089204,0.7870048847899082,0.591358980158843,0.30689729573547525,0.1924438854501772,627437.7336477119,493796.5612822586,735311.542310503,tx_11
0.5223739587977425,0.8506055072454892,0.7015200114700444,0.263113993562861,0.18525372479517413,688268.7038502333,585445.1499597231,797940.7978211195,tx_11
0.4731280063308554,0.7723507248998261,0.6857564056711382,0.2932822000411477,0.213862651322733,740774.7548172039,572137.9188705584,860125.8351378841,tx_11
0.4507309308487288,0.7272659539596574,0.6232957519717983,0.28598766665098885,0.21671045413948065,714922.3720393031,519938.7009082648,820715.4563643041,tx_11
0.4634311004029398,0.7568467586299285,0.7158199032189366,0.29886855270310375,0.2259583980676648,789519.5515632553,597545.3134756044,916452.8352466704,tx_11
0.5528860488309725,0.9093236861179228,0.7190286135240028,0.2644142607561558,0.16984407472637886,659567.6290733921,599760.4677130758,772500.1668918934,tx_11
0.4989167372377224,0.8151614441599069,0.5925859609030973,0.2790808132934802,0.17996691826909192,607526.4791925899,495232.1621440152,705800.8390977912,tx_11
0.48914731106458786,0.7949327695119774,0.6649077357005503,0.27786183996241626,0.19975303685756995,698329.2407933915,555124.7974150872,808172.2762511042,tx_11
0.5367291538144515,0.8844975442829117,0.6041359563236188,0.27060309384947456,0.16053521974306087,570224.6570681209,504362.3088663184,667117.1288380714,tx_11
0.4379827787637679,0.694725315181408,0.6595600740250189,0.26131211954924216,0.2335638188847268,792577.670164595,550623.7717108444,895011.9773544233,tx_11
0.5840196279905563,0.9723424867689138,0.6767410305681754,0.2659134190366193,0.1470540873052713,581598.3474205891,565512.7834316263,688525.4197775789,tx_11
0.44333489183468205,0.7208343556800235,0.6134536865616892,0.30622750824248457,0.2198210223140241,710378.3811565551,512065.1426700036,821970.1494662636,tx_11
0.4550745640519967,0.7315451951671806,0.6330304621542048,0.2810300365223088,0.21614736327550516,721633.0127904803,527907.1631808925,827456.0542582158,tx_11
0.5557349736850128,0.9306816502892192,0.6746503820003399,0.284723585746361,0.16178759017662162,606103.3272949074,564089.2448926112,720035.0957103709,tx_11
0.5748546214663783,0.9560537559931984,0.6212195398128494,0.27293026119047886,0.14370400786083506,542013.2382599269,518193.7922364395,642877.6735615148,tx_11
0.5851086418492073,0.9737857006731712,0.6134442828554977,0.26739921961139007,0.137491510977699,526359.0041399642,512560.87165206776,623986.417911297,tx_11
0.4617263651264618,0.7500324454929658,0.7095402547457319,0.29094039743925143,0.22652409806470208,790981.3052987842,593261.6427524652,913726.6381682896,tx_11
0.4138040112762045,0.6521832822632916,0.5683319768069336,0.26181001301206736,0.23048919536913196,727531.7018568034,474484.0132675685,815927.7049520308,tx_11
0.5112118998832672,0.8459184912973579,0.6896277008056624,0.286344580953465,0.18987303717788664,682957.5064042847,577726.3834377181,800074.6379073585,tx_11
0.4692499861658182,0.7613632785136496,0.7431660330601143,0.28191705274487266,0.22693677889434533,815790.5204392385,621112.9452219751,940164.477859465,tx_11
0.4121076502389679,0.6509593173293139,0.5011092213958094,0.2677274745585977,0.21440895358017384,642820.6943768049,418450.1203766804,722540.4138060301,tx_11
0.37220109305723287,0.5837125912966209,0.6416943971773242,0.27158184372347355,0.2811373476446966,917821.6377471158,535744.0465174775,1021030.5268207752,tx_11
0.46394936090384414,0.7480867258597388,0.602061285806005,0.2784697832388618,0.20376216006118156,671917.6114584787,502652.6460034695,771605.9151029633,tx_11
0.5367777566018685,0.8972596060973955,0.7167546136125145,0.3003373307325287,0.17932889716669334,667029.8690088883,598498.9575221124,795232.855579559,tx_11
0.4352064288736321,0.6972425466196631,0.6670600923105017,0.2817216690396933,0.2370503796703299,798445.6857768167,556710.303288511,910020.6634437108,tx_11
0.5551940791921149,0.9324646772361738,0.5870710501244806,0.29210409125283343,0.1479835740049093,525967.3679729688,490445.99201367423,627776.7197339756,tx_11
0.5195807196533417,0.8521958089194214,0.6532804918041244,0.2712199798433303,0.17873607700145588,640821.2357270245,546105.1713531348,745939.5367493724,tx_11
0.4771332036165152,0.7796364401974487,0.6740330852591871,0.29307303705092536,0.20900708912260033,720738.7793493207,561914.2162441588,837907.4669841554,tx_11
0.4969688312937432,0.8261058609047794,0.6864565874397406,0.3079998324078893,0.1983696965016602,694462.5339550831,573699.5694790785,819972.7413019094,tx_11
0.4794869990014658,0.7824450873546835,0.6862065818488751,0.294720465472625,0.2099993808447813,730596.6255514316,571651.7405006269,850831.5762459345,tx_11
0.4233104965663077,0.6800214525820854,0.5933561333862865,0.2882181764145071,0.2293652782692485,729830.7423930375,496300.56158117513,831247.7750429303,tx_11
